1	50	3
1	49	3
1	33	3
1	3	2
1	21	1
1	43	1
1	28	1
1	42	1
1	5	1
1	48	1
1	36	1
1	34	1
1	18	1
1	32	1
1	24	1
1	46	1
1	26	1
1	23	1
1	6	1
1	44	1
1	25	1
2	10	3
2	33	3
2	19	2
2	13	2
2	27	2
2	38	2
2	29	2
2	28	2
2	41	2
2	37	1
2	47	1
2	26	1
2	4	1
2	5	1
2	39	1
2	9	1
2	20	1
2	48	1
2	35	1
2	45	1
2	24	1
3	33	5
3	50	5
3	43	3
3	44	2
3	49	2
3	17	2
3	16	2
3	7	2
3	25	2
3	21	1
3	27	1
3	19	1
3	30	1
3	40	1
3	22	1
3	6	1
3	31	1
3	9	1
3	38	1
4	33	4
4	13	3
4	19	2
4	27	2
4	28	2
4	10	2
4	22	1
4	41	1
4	21	1
4	43	1
4	31	1
4	9	1
4	44	1
4	25	1
4	50	1
4	8	1
4	49	1
4	5	1
4	48	1
4	18	1
4	42	1
4	26	1
4	23	1
4	36	1
4	15	1
4	34	1
4	32	1
4	46	1
4	38	1
4	39	1
4	29	1
4	24	1
5	48	4
5	24	4
5	26	4
5	33	4
5	28	4
5	36	3
5	38	2
5	29	2
5	10	2
5	50	2
5	20	2
5	47	2
5	45	2
5	42	2
5	18	2
5	32	2
5	23	2
5	34	2
5	46	2
5	49	1
5	17	1
5	44	1
5	25	1
5	13	1
5	43	1
5	15	1
5	27	1
5	39	1
5	19	1
5	14	1
5	41	1
5	35	1
5	37	1
6	43	3
6	21	3
6	33	3
6	50	2
6	49	1
6	8	1
6	9	1
6	19	1
6	44	1
6	25	1
7	33	6
7	50	4
7	43	4
7	25	3
7	44	3
7	9	3
7	31	3
7	38	3
7	16	3
7	30	2
7	17	2
7	21	2
7	8	1
7	12	1
7	40	1
7	19	1
7	27	1
8	33	3
8	50	2
8	21	2
8	43	2
8	9	1
8	44	1
8	25	1
8	38	1
8	49	1
9	33	13
9	10	7
9	43	6
9	27	6
9	38	5
9	21	5
9	13	5
9	39	5
9	50	4
9	44	3
9	31	3
9	25	3
9	19	3
9	45	2
9	24	2
9	16	2
9	41	2
9	22	1
9	14	1
9	12	1
9	29	1
9	15	1
9	30	1
9	48	1
9	37	1
9	28	1
9	47	1
9	20	1
9	35	1
9	26	1
9	17	1
10	33	11
10	27	8
10	13	6
10	19	6
10	39	6
10	41	5
10	38	5
10	28	4
10	48	3
10	29	3
10	24	3
10	21	2
10	43	2
10	45	2
10	47	2
10	26	2
10	15	2
10	14	1
10	42	1
10	36	1
10	18	1
10	32	1
10	23	1
10	34	1
10	46	1
10	37	1
10	20	1
10	35	1
11	33	2
11	43	2
11	25	2
11	48	1
11	27	1
11	30	1
12	33	2
12	25	2
